Original,Translate_de_1
"  E se non fosse il foco che saetta la natura del loco, i’ dicerei che meglio stesse a te che a lor la fretta""","""Wenn es nicht wegen des Regens wäre, der diesen Ort mit Wärme erfüllt, könnte ich dir mit Sicherheit sagen, dass du schneller bist als sie."""
"  Ricominciar, come noi restammo, ei l’antico verso","""Sobald unser Gespräch unterbrochen wurde, plauderten sie weiter wie zuvor."""
" e quando a noi fuor giunti, fenno una rota di sé tutti e trei","""Als sie kamen, fingen alle drei an, einen Kreis zu bilden, indem sie gingen."""
"  Qual sogliono i campion far nudi e unti, avvisando lor presa e lor vantaggio, prima che sien tra lor battuti e punti,  ","""Die alten Kämpfer waren es gewohnt, ihre Gegner mit Öl und Nackt zu untersuchen, bevor sie versuchten, sich gegenseitig zu fangen und sich gegenseitig zu verletzen."""
"  così rotando, ciascuno il visaggio drizzava a me, sì che ’n contraro il collo faceva ai piè continüo vïaggio","""Indem sie ihren Kopf nach rechts und links drehten, berührte jeder der drei Verdammten ihren Hals in eine entgegengesetzte Richtung, während sie mich mit dem Blick anstarrten."""
"  E ""Se miseria d’esto loco sollo rende in dispetto noi e nostri prieghi"", cominciò l’uno, ""e ’l tinto aspetto e brollo,  ","""Wenn die Hässlichkeit der verödeten Landschaft und unsere von der Sonne entbrannten Gewänder uns gegenüber und in den Worten, die uns aus dem Munde fliehen, Verachtung erregen."""
"  la fama nostra il tuo animo pieghi a dirne chi tu se’, che i vivi piedi così sicuro per lo ’nferno freghi","""Ohne unseren Ruf, zeig uns, wer du bist, während du so sicher in der Hölle segelst."""
"  Questi, l’orme di cui pestar mi vedi, tutto che nudo e dipelato vada, fu di grado maggior che tu non credi:  ","""Obwohl diese Person, die du hier unter meinen Füßen siehst, ohne Besitz und Kleidung ist, hat sie einen höheren Rang, als du denkst."""
  nepote fu de la buona Gualdrada,"""Sie war Gualdradas Nichte, eine tapfere Frau."""
" Guido Guerra ebbe nome, e in sua vita fece col senno assai e con la spada","""Der berühmte Guido Guerra, bekannt für seine außergewöhnlichen Werke durch Weisheit und Kriegskunst, erlangte Bekanntheit während seines Lebens."""
"  L’altro, ch’appresso me la rena trita, è Tegghiaio Aldobrandi, la cui voce nel mondo sù dovria esser gradita","""Teggiaio Aldobrandi, der hinter mir im Sand wandert, hätte weltweit mehr Respekt haben sollen."""
"  E io, che posto son con loro in croce, Iacopo Rusticucci fui, ","""Ich, deren Leiden ich erkannte, war Jacopo Rusticucci."""
"  e certo la fiera moglie più ch’altro mi nuoce""",Meine unbarmherzige Frau war mein größtes Unglück.
"  S’i’ fossi stato dal foco coperto, gittato mi sarei tra lor di sotto, e credo che ’l dottor l’avria sofferto","""Wenn ich eine Feuerschutzbarriere gehabt hätte, hätte ich mich in den Sand geworfen und ich glaube, der Meister hätte das akzeptiert."""
"  ma perch’io mi sarei brusciato e cotto, vinse paura la mia buona voglia che di loro abbracciar mi facea ghiotto","Die Angst, verbrannt zu werden, hat mich dazu gebracht, meinen Wunsch, sie zu umarmen, aufzugeben."
"  Poi cominciai: ""Non dispetto, ma doglia la vostra condizion dentro mi fisse, tanta che tardi tutta si dispoglia,  ","""Als ich anfing, fühlte ich eher Traurigkeit als Verachtung für euch, so dass ich bald verschwinde."""
"  tosto che questo mio segnor mi disse parole per le quali i’ mi pensai che qual voi siete, tal gente venisse","""Von dem Moment an, als mein Meister mir erzählte, dass nette Leute wie ihr kommen würden, dachte ich, es wären edle Leute gekommen."""
"  Di vostra terra sono, e sempre mai l’ovra di voi e li onorati nomi con affezion ritrassi e ascoltai","""Ich hatte immer großen Respekt vor euren Werken und Ehrennamen, da ich aus Florenz komme."""
  Lascio lo fele e vo per dolci pomi promessi a me per lo verace duca,"Ich entferne mich von einer ungünstigen Existenz und suche nach der Hilfe, die mir meine treue Führerin gewährt hatte."
" ma ’nfino al centro pria convien ch’i’ tomi""",Ich muss mich zuerst bis in die Tiefen der Hölle senken.
"  ""Se lungamente l’anima conduca le membra tue"", rispuose quelli ancora, ""e se la fama tua dopo te luca,  ","""Dein Leben kann noch länger dauern, und du kannst eine berühmte Unsterblichkeit nach dem Tod genießen."""
"  cortesia e valor dì se dimora ne la nostra città sì come suole, o se del tutto se n’è gita fora","""Wir wollen wissen, ob Höflichkeit und Wert noch in unserer Stadt gefunden werden können, oder ob sie völlig verlassen wurden."""
"  ché Guiglielmo Borsiere, il qual si duole con noi per poco e va là coi compagni, assai ne cruccia con le sue parole""","""Guglielmo Borsiere, der vor kurzem in unserer Gruppe eingestiegen ist, weckt uns eine gewisse Verzweiflung, wenn er von seinem Florenz spricht, während er zwischen uns fährt."""
"  ""La gente nuova e i sùbiti guadagni orgoglio e dismisura han generata, Fiorenza, in te, sì che tu già ten piagni""","""Die neuen Menschen, die die Stadt bewohnen, und die plötzlichen Profite haben in dir, Florenz, eine Pracht und Übertreibung verursacht, so dass du die Konsequenzen weinen konntest."""
  Così gridai con la faccia levata,Ich hob mein Gesicht auf und schrie laut
" e i tre, che ciò inteser per risposta, guardar l’un l’altro com’al ver si guata","""Die drei, die meine Antwort lasen, starrten einander an, als ob sie etwas Unangenehmes entdeckten."""
"  ""Se l’altre volte sì poco ti costa"", rispuoser tutti, ""il satisfare altrui, felice te se sì parli a tua posta","Alle antworteten mit Ja auf die Annahme, dass es sich bei den Forderungen anderer nur um eine geringe Anstrengung handelte, und äußerten lauter Wertschätzung für die Fähigkeit der betroffenen Person, unverzüglich Bericht zu erstatten."""
"  Però, se campi d’esti luoghi bui e torni a riveder le belle stelle, quando ti gioverà dicere ""I’ fui"",  fa che di noi a la gente favelle""","""Wenn du wieder unter die Sterne kommst und deine Erfahrung in der Hölle teilen willst, erzähle den anderen, was wir erlebt haben."""
" Indi rupper la rota, e a fuggirsi ali sembiar le gambe loro isnelle","Also bewegten sie sich in gerader Linie so schnell, dass es schien, als hätten sie Flügel aus ihren schlanken Beinen entwickelt."
  Un amen non saria possuto dirsi tosto così com’e’ fuoro spariti,"""Es war nicht möglich, ein ""Amen"" zu sagen, bevor sie verschwanden."""
 per ch’al maestro parve di partirsi,"Der Meister hielt es für ratsam, dass wir uns von ihm entfernen."
"  Io lo seguiva, e poco eravam iti, che ’l suon de l’acqua n’era sì vicino, che per parlar saremmo a pena uditi",""".Ich folgte ihm, und wir hatten noch nicht viel erreicht, als der Klang des Wassers so nahe war, dass, wenn wir gesprochen hätten, es kaum wahrnehmbar wäre."""
"  Come quel fiume c’ ha proprio cammino prima dal Monte Viso ’nver’ levante, da la sinistra costa d’Apennino,  ","""Wie ein Bach, der seinen Weg vom Monviso aus nördlich der Apenninenkette beginnt und nach Osten vorrückt."""
"  che si chiama Acquacheta suso, avante che si divalli giù nel basso letto, e a Forlì di quel nome è vacante,  ","""Von Acquacheta steigt der Wasserlauf in die Höhen und steigt dann in die Ebene zurück und wechselt in Forlì."""
  rimbomba là sovra San Benedetto de l’Alpe per cadere ad una scesa ove dovea per mille esser recetto,"Es klingt über San Benedetto dell'Alpe vor dem Sammeln in einem einzigartigen Wasserfluss, wo sonst würde es von Tausenden von kleinen Wasserfällen begrüßt werden."
"  così, giù d’una ripa discoscesa, trovammo risonar quell’acqua tinta, sì che ’n poc’ora avria l’orecchia offesa","""Und wir stürzten den roten Fluß in einen zerrissenen Abgrund, mit einem solchen Lärm, daß er bald das Gehör verletzen könnte."""
"  Io avea una corda intorno cinta, e con essa pensai alcuna volta prender la lonza a la pelle dipinta","""Ich hatte um mein Leben ein Seil gefesselt, mit dem ich vorher dachte, ich würde das gefleckte Tier nehmen."""
"  Poscia ch’io l’ebbi tutta da me sciolta, sì come ’l duca m’avea comandato, porsila a lui aggroppata e ravvolta","""Sobald ich nach Virgilios Anweisungen losgegangen war, packte ich sie fest ein und übergab sie ihm."""
"  Ond’ei si volse inver’ lo destro lato, e alquanto di lunge da la sponda la gittò giuso in quell’alto burrato","""Als er sich vom Rand des Hangs entfernt hielt, schleuderte er sie in den tiefen Abgrund zu seiner Rechten."""
"  ’E’ pur convien che novità risponda’, dicea fra me medesmo, ’al novo cenno che ’l maestro con l’occhio sì seconda’","""Während ich für mich selbst dachte, war es offensichtlich, dass sich etwas Innovatives mit dem Signal meines Führers verbinden sollte, das so sorgfältig beobachtet wurde."""
"  Ahi quanto cauti li uomini esser dienno presso a color che non veggion pur l'ovra, ma per entro i pensier miran col senno","""Oh, wie vorsichtig die Menschen sein sollten, wenn sie sich in Gegenwart von Menschen befinden, die nicht in der Lage sind, nur die Handlungen zu lesen, sondern mit der Gabe ausgestattet sind, die rücksichtsvollsten Gedanken zu untersuchen."""
"  El disse a me: ""Tosto verrà di sovra ciò ch’io attendo e che il tuo pensier sogna","""Während wir redeten, sagte er, dass das, worauf ich gewartet habe, bald kommen würde."""
" tosto convien ch’al tuo viso si scovra""",Das Treffen mit deinen Pupillen ist nahe.
"  Sempre a quel ver c' ha faccia di menzogna de' l'uom chiuder le labbra fin ch'el puote, però che sanza colpa fa vergogna","""Der Mensch muss sich immer davor zurückhalten, als Wahrheit etwas darzustellen, das als falsch wahrgenommen werden kann, um nicht in den Verdacht der Lüge zu geraten."""
  ma qui tacer nol posso,"Ich kann nicht aufhören, hier zu reden."
" e per le note di questa comedìa, lettor, ti giuro, s’elle non sien di lunga grazia vòte,  ","""Ich als Leser verspreche dir, mich an die Worte in dieser Komödie zu halten."""
" ch’i’ vidi per quell’ aere grosso e scuro venir notando una figura in suso, maravigliosa ad ogne cor sicuro,  ","""Eine Figur näherte sich und schwebte in dichter und dunkler Luft, ein Ereignis, das sogar im mutigsten Herzen Erstaunen erregen würde."""
" sì come torna colui che va giuso talora a solver l’àncora ch’aggrappa o scoglio o altro che nel mare è chiuso,  che ’n sù si stende e da piè si rattrappa","""Wie der Seemann, der ins Meer taucht, um den eingeklemmten Anker zu entfesseln oder ein Hindernis zu beseitigen, streckt er seine Arme nach oben aus und senkt seine Beine."""
" ""Ecco la fiera con la coda aguzza, che passa i monti e rompe i muri e l'armi","""Hier ist die Messe mit dem scharfen Schwanz, der sich durch die Berge schlängelt und Mauern und Barrikaden niederschlägt."""
" Ecco colei che tutto 'l mondo appuzza""","""Sieh sie dir an, sie strahlt einen so stechenden Geruch aus, dass sie jeden anderen Duft des Planeten verdunkelt."""
 Sì cominciò lo mio duca a parlarmi,"Mein Meister fing an, mit mir zu reden"
" e accennolle che venisse a proda, vicino al fin d’i passeggiati marmi","""Er machte das Monster darauf aufmerksam, sich dem Ende des Kreises zu nähern, in der Nähe des Steinbruchs."""
"  E quella sozza imagine di froda sen venne, e arrivò la testa e ’l busto, ma ’n su la riva non trasse la coda","""Die schmutzige Fotografie von Betrügern näherte sich, ließ Kopf und Stamm hervorstechen, hielt aber den Schwanz weit von der Kante entfernt."""
"  La faccia sua era faccia d’uom giusto, tanto benigna avea di fuor la pelle, e d’un serpente tutto l’altro fusto","""Er trug ein beruhigendes Aussehen, das die Merkmale eines gerechten Mannes erkennen ließ, während der Rest des Körpers eine Schlange war."""
  due branche avea pilose insin l’ascelle,"Auf seinem haarigen Körper befanden sich zwei Beine, die bis in die Nähe der Achselhöhlen kamen."
 lo dosso e ’l petto e ambedue le coste dipinti avea di nodi e di rotelle,Die Rückseite und die Vorderseite des Körpers waren beide mit Zeichnungen von Knoten und Kreisen gemalt.
"  Con più color, sommesse e sovraposte non fer mai drappi Tartari né Turchi, né fuor tai tele per Aragne imposte","""Die Schildkröten und die Türken haben es nie geschafft, Gewebe mit einer Fülle von Farben, Motiven und im Hintergrund zu produzieren, wie Aracne es je erschaffen hat."""
"  Come talvolta stanno a riva i burchi, che parte sono in acqua e parte in terra, e come là tra li Tedeschi lurchi  lo bivero s’assetta a far sua guerra, ","""Manchmal, wie ein Biber im Hinterhalt, um die Beute unter den Deutschen zu fangen, so halten einige Raupen einen Teil ihres Lastkahns im Wasser und fahren ans Ufer."""
  così la fiera pessima si stava su l’orlo ch’è di pietra e ’l sabbion serra,"So stand das schreckliche Geschöpf vor einer Steinbarriere, die den Sand umgürtete."
"  Nel vano tutta sua coda guizzava, torcendo in sù la venenosa forca ch’a guisa di scorpion la punta armava","""Ihr Schwanz bewegte sich leicht in der Weite des Vakuums, wodurch die bedrohliche Schere, die wie ein Skorpion sting, hoch war."""
"  Lo duca disse: ""Or convien che si torca la nostra via un poco insino a quella bestia malvagia che colà si corca""","""Der Meister schlug mir vor, ein wenig den Weg zu dieser bösen Kreatur zu gehen, die in der Ferne liegt."""
"  Però scendemmo a la destra mammella, e diece passi femmo in su lo stremo, per ben cessar la rena e la fiammella","""Dann gingen wir von der Flussbank auf der rechten Seite hinunter und gingen mit Vorsicht zehn Schritte entlang des Randes der Depression, um den Sand und den Feuerregen zu vermeiden."""
"  E quando noi a lei venuti semo, poco più oltre veggio in su la rena gente seder propinqua al loco scemo","""Als wir bei ihr ankamen, sah ich, wie die Verurteilten auf dem Sand saßen, in der Nähe des Abgrundrandes in der Nähe."""
"  Quivi ’l maestro ""Acciò che tutta piena esperïenza d’esto giron porti"", mi disse, ""va, e vedi la lor mena","Der Lehrer schlug vor, dass ich, um meine Erfahrung in dieser Runde zu vervollständigen, nachsehen würde, wie sie mit ihrer Strafe umgingen."
  Li tuoi ragionamenti sian là corti,Geh nicht zu weit in deinen Reden.
" mentre che torni, parlerò con questa, che ne conceda i suoi omeri forti""","""Während ich auf deine Ankunft warte, werde ich versuchen, das Biest dazu zu bringen, uns auf seinen kräftigen Schultern mitzunehmen."""
"  Così ancor su per la strema testa di quel settimo cerchio tutto solo andai, dove sedea la gente mesta","""Geleitet von der Verzweiflung, ging ich bis an die äußersten Grenzen des VII. Höllenkreises, wo die armen Verurteilten gezwungen waren, ewiges Flehen zu erleiden."""
  Per li occhi fora scoppiava lor duolo,Das Leiden leuchtete durch ihre Pupillen.
" di qua, di là soccorrien con le mani quando a’ vapori, e quando al caldo suolo:  ","Sie versuchten, sich vor dem glühenden Regen und dem brennenden Sand mit ihren Händen zu schützen."
" non altrimenti fan di state i cani or col ceffo or col piè, quando son morsi o da pulci o da mosche o da tafani","""Hunde mit Schnauze und Bein, wenn sie von Flöhen, Fliegen oder Tafanen gestochen werden, machen es im Sommer nicht anders."""
"  Poi che nel viso a certi li occhi porsi, ne’ quali ’l doloroso foco casca, non ne conobbi alcun","""Nachdem ich die Gesichter einiger von ihnen untersucht hatte, die den Zorn der Flammen litten, konnte ich niemanden identifizieren."""
" ma io m’accorsi  che dal collo a ciascun pendea una tasca ch’avea certo colore e certo segno, e quindi par che ’l loro occhio si pasca","""Ich sah, daß allen eine Handtasche um den Hals gehangen war, deren Farbe und Marke sich auszeichnete; und es erschien, als ob ihre Augen Nahrung von ihr tränkten."""
"  E com’io riguardando tra lor vegno, in una borsa gialla vidi azzurro che d’un leone avea faccia e contegno","""Während ich sie durchsuchte, bemerkte ich eine blaue Figur in Löwenform auf einer gelben Handtasche, die ein großes Königtum ausstrahlte."""
"  Poi, procedendo di mio sguardo il curro, vidine un’altra come sangue rossa, mostrando un’oca bianca più che burro","""Indem ich meinen weit entfernten Blick lenke, verbringe ich eine andere blutrote Struktur, die mit der Figur einer Gänse mit dem intensivsten Weiß der Butter ausgestattet ist."""
"  E un che d’una scrofa azzurra e grossa segnato avea lo suo sacchetto bianco, mi disse: ""Che fai tu in questa fossa?  Or te ne va","""Ein verfluchter Mann mit einer weißen Tasche, die eine riesige blaue Sau darstellte, sagte zu mir: ""Was machst du hier in dieser Hölle? Weg hier!"""
" e perché se’ vivo anco, sappi che ’l mio vicin Vitalïano sederà qui dal mio sinistro fianco","""Als Vitalianer des Dents, der noch lebt, wird er bald zu meiner Linken sitzen."""
"  Con questi Fiorentin son padoano: spesse fïate mi ’ntronan li orecchi gridando: ""Vegna ’l cavalier sovrano,  che recherà la tasca con tre becchi""","""Ich, ursprünglich aus Padua, bin hier unter den Florentinern, und ich höre oft ihre Schreie in meinen Ohren, indem ich anrufe: """"Der edle Ritter soll mit der Tasche der drei Ziegenböcke kommen."""""
" Qui distorse la bocca e di fuor trasse la lingua, come bue che ’l naso lecchi","""Dann machte er einen Knall und zog seine Zunge heraus, als ob er ein Ochse wäre, der sich die Nase leckt."""
"  E io, temendo no ’l più star crucciasse lui che di poco star m’avea ’mmonito, torna’ mi in dietro da l’anime lasse","""Ich hatte Angst, dass ich den, der mich davor gewarnt hatte, nicht aufzuhalten, länger ärgern könnte, also ging ich weg von diesen melancholischen Seelen."""
"  Trova’ il duca mio ch’era salito già su la groppa del fiero animale, e disse a me: ""Or sie forte e ardito","""Ich fand meinen Meister auf dem Pferd des gewaltigen Vierfüßlers, und ermahnte mich: ""Fürchte dich nicht; zeige Mut!"""
  Omai si scende per sì fatte scale,Wir müssen so vorgehen.
" monta dinanzi, ch’i’ voglio esser mezzo, sì che la coda non possa far male""","""Geh runter zwischen mir und dem Schwanz, damit ich dich vor Gefahren schützen kann."""
"  Qual è colui che sì presso ha ’l riprezzo de la quartana, c’ ha già l’unghie smorte, e triema tutto pur guardando ’l rezzo,  tal divenn’io a le parole porte","""Als jemand, der in der Nähe des Schreckens ist, vom vierten Fieber getroffen zu werden, mit Nägeln, die denen der Toten ähneln, und zittert allein im Schatten, so wurde ich, als ich diese Worte hörte."""
" ma vergogna mi fé le sue minacce, che innanzi a buon segnor fa servo forte","""Meine Schande hielt mich vor einem guten Herrn zurück und bedrohte mich."""
  I’ m’assettai in su quelle spallacce,Ich habe eine Position auf diesen schrecklichen Schultern eingenommen.
" sì volli dir, ma la voce non venne com’io credetti: ’Fa che tu m’abbracce’","Ich konnte Virgil nicht sagen: ""Halt mich fest,"" wie ich es wollte."
"  Ma esso, ch’altra volta mi sovvenne ad altro forse, tosto ch’i’ montai con le braccia m’avvinse e mi sostenne","""Virgil, der mir schon in der Vergangenheit geholfen hatte, hielt mich in seinen Armen fest, sobald ich aufstieg."""
"  e disse: ""Gerïon, moviti omai: le rote larghe, e lo scender sia poco","""Gerion, die Stunde ist für einen Drehflug gekommen; du gehst langsam und sanft hinunter, während du große Kreise in der Luft machst."""
" pensa la nova soma che tu hai""","Achte auf die Ladung, die du trägst, und du bist es nicht gewohnt, damit umzugehen."
"  Come la navicella esce di loco in dietro in dietro, sì quindi si tolse","""der KlippeDas Schiff, das dem Gegenteil der Richtung der Reise folgte, entsprach der Art und Weise, wie Gerion sich von der Klippe entfernte."""
" e poi ch’al tutto si sentì a gioco,  là ’v’era ’l petto, la coda rivolse, e quella tesa, come anguilla, mosse, e con le branche l’aere a sé raccolse","""Sobald er sich wohl fühlte, drehte er seinen Körper, wo sein Schwanz war, und fing an, wie ein Fisch zu schwingen und seine haarigen Beine in die Luft zu schieben, um zu schwimmen."""
"  Maggior paura non credo che fosse quando Fetonte abbandonò li freni, per che ’l ciel, come pare ancor, si cosse","""Obwohl Fetonte nicht mehr verängstigt zu sein schien, als er die Zügel brach, wurde der Himmel sofort heiß."""
"  né quando Icaro misero le reni sentì spennar per la scaldata cera, gridando il padre a lui ""Mala via tieni"",  ","""Der arme Ikarus, als er das überhitzte Wachs hörte, das ihm die Federn aus dem Rücken schmelzte, hörte seinen Vater schreien: """"Du irrst dich!"","" aber er konnte nicht mehr zurück."""
"che fu la mia, quando vidi ch’i’ era ne l’aere d’ogne parte, e vidi spenta ogne veduta fuor che de la fera","Ich fürchtete mich sehr, als ich von nichts anderem als der Luft umgeben war, und ich sah das Tier mit glänzenden Augen."
  Ella sen va notando lenta lenta,Sie ging in einem langsamen Tempo im Wasser vor.
" rota e discende, ma non me n’accorgo se non che al viso e di sotto mi venta","""Während er sich auf und ab drehte, schlug mir der Wind ins Gesicht, und ich konnte es unter meinen Beinen spüren."""
"  Io sentia già da la man destra il gorgo far sotto noi un orribile scroscio, per che con li occhi ’n giù la testa sporgo","""Ich spürte von rechts den schrecklichen Gestank des Wasserfalls, der unter uns stürzte, also senkte ich den Kopf und sah zu."""
"  Allor fu’ io più timido a lo stoscio, però ch’i’ vidi fuochi e senti’ pianti","Ich war schrecklich besorgt, dass ich fallen würde, weil ich Flammen bemerkte und traurige Klagen hörte."
 ond’io tremando tutto mi raccoscio,"""Also, die Beine auf die Brust gefaltet wartend, war ich gelähmt von Angst."""
"  E vidi poi, ché nol vedea davanti, lo scendere e ’l girar per li gran mali che s’appressavan da diversi canti","""Ich konnte nicht mehr übersehen, was vor sich ging: Wir gingen hinab und drehten uns um uns selbst, während die schrecklichen Peinigungen, die denen zugefügt wurden, die verurteilt wurden, von allen Seiten kamen."""
"  Come ’l falcon ch’è stato assai su l’ali, che sanza veder logoro o uccello fa dire al falconiere ""Omè, tu cali"",","""Als der Falke, der sich abgewandt hatte, ohne eine Beute oder einen anderen Vogel zu finden, rief der Falkner mit Bedauern aus: ""Ach, du musst zurückkehren!"""
"discende lasso onde si move isnello, per cento rote, e da lunge si pone dal suo maestro, disdegnoso e fello","""Er dreht 100 Mal in die Luft, dann fährt er weg vom Besitzer, ärgerlich und ärgerlich. Müde löst sich von dort ab, wo er fleißig angefangen hat."""
"  così ne puose al fondo Gerïone al piè al piè de la stagliata rocca, e, discarcate le nostre persone,  si dileguò come da corda cocca","""Gerion schleuderte uns an den Boden des Abgrundes und verschwand schnell wie eine Sake ins Nichts."""
" Luogo è in inferno detto Malebolge, tutto di pietra di color ferrigno, come la cerchia che dintorno il volge","""Malebolage ist ein Ort der Qual, der von allen seine slawischen Felswände in einer eisenähnlichen Farbe umgibt."""
" Nel dritto mezzo del campo maligno vaneggia un pozzo assai largo e profondo, di cui suo loco dicerò l’ordigno","""Mitten in der verwüsteten Ebene erscheint ein großer und tiefer Brunnen, dessen Merkmale später erklärt werden."""
"  Quel cinghio che rimane adunque è tondo tra ’l pozzo e ’l piè de l’alta ripa dura, e ha distinto in dieci valli il fondo","Der Raum, der sich zwischen dem Brunnen und der Felswand erstreckt, hat eine runde Form und ist in zehn Täler unterteilt."
"  Quale, dove per guardia de le mura più e più fossi cingon li castelli, la parte dove son rende figura,  tale imagine quivi facean quelli","""von DanteDie Gräben, die die Burgen umgeben, beschützt die Mauern mit ihnen, schaffen eine Vision ähnlich den Sphären in der Göttlichen Komödie von Dante."""
" e come a tai fortezze da’ lor sogli a la ripa di fuor son ponticelli, ","""Wie eine hölzerne Brücke, die ihre Schwellen an den Ufern der Gräben verbindet, sind diese Festungen vereint."""
 così da imo de la roccia scogli movien che ricidien li argini e ’ fossi infino al pozzo che i tronca e raccogli,"""Die steinernen Brücken, die von einem Punkt an der Basis des Felsens anbrachen und quer durch Dämme und Gräben schnitten, wurden nur durch den zentralen Brunnen unterbrochen, der sie zusammenbrachte."""
"  In questo luogo, de la schiena scossi di Gerïon, trovammoci","""Wir trafen uns an diesem Ort, als Gerion uns von seinem Rücken heruntergeworfen hatte."""
" e ’l poeta tenne a sinistra, e io dietro mi mossi","""Virgil ging nach links, ich folgte ihm."""
"  A la man destra vidi nova pieta, novo tormento e novi frustatori, di che la prima bolgia era repleta","""Zurecht bemerkte ich ein unveröffentlichtes Leiden, eine ungewöhnliche Qual und neue Satire, die den Ersten Bolgia füllten."""
  Nel fondo erano ignudi i peccatori,"""Und die Sünder waren am äußersten Ende der Bolgien, mit den Gliedern, die von Ketten gefesselt waren und keine Kleider hatten."""
" dal mezzo in qua ci venien verso ’l volto, di là con noi, ma con passi maggiori,  ","""In der Außenseite des Grabens gingen wir zu ihnen, während diejenigen, die sich in seinem Inneren befanden, sich schnell aus der entgegengesetzten Richtung bewegten."""
" come i Roman per l’essercito molto, l’anno del giubileo, su per lo ponte hanno a passar la gente modo colto,  ","""Um die große Menge von Menschen zu ermöglichen, die im Jubiläumsjahr strömten, fanden die Römer einen Weg, sie über die Brücke zu bringen."""
" che da l’un lato tutti hanno la fronte verso ’l castello e vanno a Santo Pietro, da l’altra sponda vanno verso ’l monte",Sie fahren auf der einen Seite nach St. Petrus und auf der anderen Seite erreichen sie den Berg Jordan.
"  Di qua, di là, su per lo sasso tetro vidi demon cornuti con gran ferze, che li battien crudelmente di retro","""Auf den zwei Seiten des dunklen Felsens sah ich böse Geister mit den Hörnern, mit Peitschen bewaffnet; sie schlugen fleißig ihre Schultern."""
  Ahi come facean lor levar le berze a le prime percosse,"""Ach, wie konnten sie schnell vor der Drohung einer Strafe fliehen!"""
 già nessuno le seconde aspettava né le terze,"Niemand hatte erwartet, zweimal oder dreimal getroffen zu werden."
"  Mentr’io andava, li occhi miei in uno furo scontrati","""Während ich ging, kreuzten sich meine Augen mit denen eines der unglücklichen Menschen."""
" e io sì tosto dissi: ""Già di veder costui non son digiuno""","Ich erinnerte mich sofort: ""Es ist nicht das erste Mal, dass ich diesen Menschen treffe."""
  Per ch’ïo a figurarlo i piedi affissi,Ich hielt für eine bessere Beobachtung an.
" e ’l dolce duca meco si ristette, e assentio ch’alquanto in dietro gissi","Und mein lieber Führer blieb bei mir und stimmte zu, dass ich ein wenig zurückkehre."
  E quel frustato celar si credette bassando ’l viso,"Das Gesicht dieser ausgepeitschten Person fiel auf, als sie merkte, dass ihre einzige Wahl darin bestand, sich zu verstecken."
" ma poco li valse, ch’io dissi: ""O tu che l’occhio a terra gette,  se le fazion che porti non son false, Venedico se’ tu Caccianemico","""Ach, wie es scheint, nützte ihm der herabgelassene Blick zur Erde nichts, weil ich den Satz sprach: ""Du sollst venedicianischer Feind sein, wenn deine Figuren nicht falsch sind!"""
" Ma che ti mena a sì pungenti salse?""","Was hast du so schlimm gemacht, dass du eine so schwere Strafe verdient hast?"
"  Ed elli a me: ""Mal volontier lo dico",Er sagte es mir widerwillig.
" ma sforzami la tua chiara favella, che mi fa sovvenir del mondo antico",Deine scharfe Stimme erinnert mich an die Dinge des realen Lebens
"  I’ fui colui che la Ghisolabella condussi a far la voglia del marchese, come che suoni la sconcia novella","""Ich bin derjenige, der meine Schwester Ghisolabella begleitete, um die Wünsche des Marquis zu erfüllen, obwohl diese Geschichte eine große Verbreitung haben wird."""
  E non pur io qui piango bolognese,"Ich bin nicht der einzige Bolognese, der hier weint."
" anzi n’è questo loco tanto pieno, che tante lingue non son ora apprese  a dicer ’sipa’ tra Sàvena e Reno","""Dieser Bolgia ist so überfüllt, dass er nicht einmal von den ältesten Sprachen erkannt wird, die noch nicht gelernt haben, ""Sipa"" zwischen Savena und Reno zu sagen."""
" e se di ciò vuoi fede o testimonio, rècati a mente il nostro avaro seno""","""Wenn Sie einen sicheren Beweis für unsere Neigung haben wollen, geizig zu sein, denken Sie darüber nach."""
"  Così parlando il percosse un demonio de la sua scurïada, e disse: ""Via, ruffian","""Während er redete, bestrafte ihn ein Dämon mit seiner Peitsche und schrie zu ihm: """"Geh weg, du Schurke!"""""
" qui non son femmine da conio""",Hier gibt es keine Frauen zum Verkauf.
  I’ mi raggiunsi con la scorta mia,Ich treffe mich mit meinem Führer.
 poscia con pochi passi divenimmo là ’v’uno scoglio de la ripa uscia,"In wenigen Schritten wären wir an den Ort gekommen, an dem eine alte Steinbrücke aus dem Berg kam."
  Assai leggeramente quel salimmo,Wir kletterten mühelos darauf.
" e vòlti a destra su per la sua scheggia, da quelle cerchie etterne ci partimmo","""Und Wir wandten uns von diesem ewigen Umweg und wandten uns nach rechts und stiegen hinauf."""
"  Quando noi fummo là dov’el vaneggia di sotto per dar passo a li sferzati, lo duca disse: ","""An dem Punkt angekommen, wo eine Brücke einen See bildete, um den Fluten zu entfliehen, sagte der Meister:"""
"  ""Attienti, e fa che feggia  lo viso in te di quest’altri mal nati, ai quali ancor non vedesti la faccia però che son con noi insieme andati""","""Halten Sie die Aufmerksamkeit, um sicher zu sein, dass Sie die Gesichter dieser anderen Ungläubigen sehen, auch wenn wir in die gleiche Richtung gehen."""
